name,Date,Ptot_HA,Ptot_HEI,Ptot_HEI_13RT,Ptot_HEI_5RNS,Ptot_RIZOMM,Quality
Conso_Data,2026-01-23T20:40:00,52264,97121,78707,18413,32515,0
Conso_Data,2026-01-23T20:50:00,49111,91359,73975,17383,29221,0
Conso_Data,2026-01-23T21:00:00,47696,85727,69695,16031,28228,0
Conso_Data,2026-01-23T21:10:00,47445,86821,71157,15663,30022,0
Conso_Data,2026-01-23T21:20:00,47207,87689,69061,18627,26230,0
Conso_Data,2026-01-23T21:30:00,44067,93407,70132,23275,24584,0
Conso_Data,2026-01-23T21:40:00,45406,80753,65518,15235,25508,0
Conso_Data,2026-01-23T21:50:00,41553,83615,68116,15498,23984,0
Conso_Data,2026-01-23T22:00:00,43054,88115,71581,16534,21963,0
Conso_Data,2026-01-23T22:10:00,43864,89284,72689,16594,21159,0
Conso_Data,2026-01-23T22:20:00,42829,91155,75741,15414,21046,0
Conso_Data,2026-01-23T22:30:00,42893,85868,69920,15947,22838,0
Conso_Data,2026-01-23T22:40:00,42361,80867,65561,15305,20483,0
Conso_Data,2026-01-23T22:50:00,42365,82981,66627,16354,26163,0
Conso_Data,2026-01-23T23:00:00,41926,85546,68902,16643,21301,0
Conso_Data,2026-01-23T23:10:00,42110,82453,66806,15647,22141,0
Conso_Data,2026-01-23T23:20:00,42004,85880,69241,16639,20920,0
Conso_Data,2026-01-23T23:30:00,43383,85399,69694,15704,20652,0
Conso_Data,2026-01-23T23:40:00,43650,90629,75865,14764,24818,0
Conso_Data,2026-01-23T23:50:00,42571,86727,69672,17055,20944,0
Conso_Data,2026-01-24T00:00:00,41862,81677,64778,16899,22294,0
Conso_Data,2026-01-24T00:10:00,41394,81051,65742,15309,20763,0
Conso_Data,2026-01-24T00:20:00,42258,85861,67918,17943,21633,0
Conso_Data,2026-01-24T00:30:00,40704,89650,69131,20518,24272,0
Conso_Data,2026-01-24T00:40:00,43591,86707,66919,19787,22105,0
Conso_Data,2026-01-24T00:50:00,42605,91086,69264,21822,21137,0
Conso_Data,2026-01-24T01:00:00,42385,89164,69229,19935,20734,0
Conso_Data,2026-01-24T01:10:00,42547,93545,72095,21450,21844,0
Conso_Data,2026-01-24T01:20:00,41882,92833,65491,27342,21777,0
Conso_Data,2026-01-24T01:30:00,42401,93012,67398,25614,22699,0
Conso_Data,2026-01-24T01:40:00,41974,87639,66406,21233,23072,0
Conso_Data,2026-01-24T01:50:00,40945,87850,67256,20594,22302,0
Conso_Data,2026-01-24T02:00:00,42693,88843,68605,20237,20935,0
Conso_Data,2026-01-24T02:10:00,41288,89588,68771,20816,22408,0
Conso_Data,2026-01-24T02:20:00,41962,85331,65178,20153,21403,0
Conso_Data,2026-01-24T02:30:00,42716,97141,75783,21357,24387,0
Conso_Data,2026-01-24T02:40:00,42779,99765,73335,26429,28099,0
Conso_Data,2026-01-24T02:50:00,46280,96821,69399,27422,23805,0
Conso_Data,2026-01-24T03:00:00,43785,90096,66904,23192,25379,0
Conso_Data,2026-01-24T03:10:00,44282,87587,67284,20303,24161,0
Conso_Data,2026-01-24T03:20:00,44647,87079,66542,20536,30459,0
Conso_Data,2026-01-24T03:30:00,45682,87554,67415,20138,33329,0
Conso_Data,2026-01-24T03:40:00,45939,88664,67570,21093,29725,0
Conso_Data,2026-01-24T03:50:00,46235,92601,71653,20948,28342,0
Conso_Data,2026-01-24T04:00:00,46555,121201,97725,23476,29674,0
Conso_Data,2026-01-24T04:10:00,47318,109815,92629,17185,31276,0
Conso_Data,2026-01-24T04:20:00,48216,107058,89403,17654,28653,0
Conso_Data,2026-01-24T04:30:00,47167,103395,87108,16286,28792,0
Conso_Data,2026-01-24T04:40:00,48106,103193,86225,16967,29685,0
Conso_Data,2026-01-24T04:50:00,47826,105219,89185,16034,30601,0
Conso_Data,2026-01-24T05:00:00,49114,109929,89032,20897,28433,0
Conso_Data,2026-01-24T05:10:00,48636,112304,91330,20973,30167,0
Conso_Data,2026-01-24T05:20:00,49903,120246,92403,27842,28658,0
Conso_Data,2026-01-24T05:30:00,52876,121878,100992,20885,34073,0
Conso_Data,2026-01-24T05:40:00,52643,113422,92604,20818,33815,0
Conso_Data,2026-01-24T05:50:00,53364,111570,88921,22649,31210,0
Conso_Data,2026-01-24T06:00:00,53663,121266,91044,30221,33554,0
Conso_Data,2026-01-24T06:10:00,56738,113447,90565,22882,33662,0
Conso_Data,2026-01-24T06:20:00,59246,109509,88971,20538,36385,0
Conso_Data,2026-01-24T06:30:00,62516,113385,91186,22199,33552,0
Conso_Data,2026-01-24T06:40:00,71985,107658,87316,20342,33190,0
Conso_Data,2026-01-24T06:50:00,74363,115628,93688,21940,32828,0
Conso_Data,2026-01-24T07:00:00,70152,127684,100489,27195,33361,0
Conso_Data,2026-01-24T07:10:00,69161,123078,97278,25800,36480,0
Conso_Data,2026-01-24T07:20:00,69776,110792,88148,22643,35318,0
Conso_Data,2026-01-24T07:30:00,70678,114327,92303,22023,33568,0
Conso_Data,2026-01-24T07:40:00,71250,114615,92875,21739,34478,0
Conso_Data,2026-01-24T07:50:00,74140,114979,91989,22990,37458,0
Conso_Data,2026-01-24T08:00:00,72946,117204,95409,21795,45720,0
Conso_Data,2026-01-24T08:10:00,73113,117854,94398,23456,44827,0
Conso_Data,2026-01-24T08:20:00,72530,112207,89159,23048,52637,0
Conso_Data,2026-01-24T08:30:00,71721,122944,93553,29391,43679,0
Conso_Data,2026-01-24T08:40:00,70765,122483,100480,22003,47893,0
Conso_Data,2026-01-24T08:50:00,73393,114100,92274,21826,46667,0
Conso_Data,2026-01-24T09:00:00,70549,118059,94964,23095,48797,0
Conso_Data,2026-01-24T09:10:00,72482,117254,95109,22145,52368,0
Conso_Data,2026-01-24T09:20:00,72710,122933,98885,24048,44759,0
Conso_Data,2026-01-24T09:30:00,71003,119276,97036,22240,50202,0
Conso_Data,2026-01-24T09:40:00,72015,112780,93277,19502,44859,0
Conso_Data,2026-01-24T09:50:00,70941,114725,94203,20521,46182,0
Conso_Data,2026-01-24T10:00:00,71959,111457,91877,19579,47059,0
Conso_Data,2026-01-24T10:10:00,71155,121845,101217,20627,51458,0
Conso_Data,2026-01-24T10:20:00,72035,116920,96879,20040,45430,0
Conso_Data,2026-01-24T10:30:00,72037,115004,94896,20107,46782,0
Conso_Data,2026-01-24T10:40:00,70770,115746,96004,19741,44126,0
Conso_Data,2026-01-24T10:50:00,72561,110416,90847,19569,42449,0
Conso_Data,2026-01-24T11:00:00,72225,114483,94250,20233,38712,0
Conso_Data,2026-01-24T11:10:00,72460,114721,94637,20083,37934,0
Conso_Data,2026-01-24T11:20:00,70267,110747,91364,19382,37716,0
Conso_Data,2026-01-24T11:30:00,72660,112573,92844,19728,36299,0
Conso_Data,2026-01-24T11:40:00,68738,115899,96463,19436,35830,0
Conso_Data,2026-01-24T11:50:00,67777,118941,99105,19835,37065,0
Conso_Data,2026-01-24T12:00:00,67020,109004,90239,18765,32069,0
Conso_Data,2026-01-24T12:10:00,66339,110104,90321,19783,30717,0
Conso_Data,2026-01-24T12:20:00,64514,112507,92579,19928,32947,0
Conso_Data,2026-01-24T12:30:00,65666,113603,94610,18993,30682,0
Conso_Data,2026-01-24T12:40:00,66384,113261,94103,19158,28633,0
Conso_Data,2026-01-24T12:50:00,66213,108650,90169,18480,31282,0
Conso_Data,2026-01-24T13:00:00,64023,111701,91467,20234,29597,0
Conso_Data,2026-01-24T13:10:00,63754,116050,96766,19283,28545,0
Conso_Data,2026-01-24T13:20:00,64455,112803,94255,18547,28538,0
Conso_Data,2026-01-24T13:30:00,64505,108588,88564,20024,24361,0
Conso_Data,2026-01-24T13:40:00,63541,110770,91474,19296,23643,0
Conso_Data,2026-01-24T13:50:00,64387,109896,90848,19048,24085,0
Conso_Data,2026-01-24T14:00:00,63571,103462,84456,19006,23257,0
Conso_Data,2026-01-24T14:10:00,64286,102848,83570,19278,27689,0
Conso_Data,2026-01-24T14:20:00,62770,99082,79844,19238,24457,0
Conso_Data,2026-01-24T14:30:00,64001,107373,88438,18934,25297,0
Conso_Data,2026-01-24T14:40:00,63976,102447,83881,18566,23803,0
Conso_Data,2026-01-24T14:50:00,62916,100335,81292,19043,25039,0
Conso_Data,2026-01-24T15:00:00,64267,103443,84537,18906,24268,0
Conso_Data,2026-01-24T15:10:00,63663,104485,85460,19025,25354,0
Conso_Data,2026-01-24T15:20:00,63446,100413,81873,18539,23608,0
Conso_Data,2026-01-24T15:30:00,62086,103923,84779,19143,23301,0
Conso_Data,2026-01-24T15:40:00,62083,101336,81957,19378,22718,0
Conso_Data,2026-01-24T15:50:00,61561,105583,87513,18069,23201,0
Conso_Data,2026-01-24T16:00:00,61148,95330,75620,19709,22948,0
Conso_Data,2026-01-24T16:10:00,60635,86308,68315,17993,25381,0
Conso_Data,2026-01-24T16:20:00,62621,87142,67833,19308,22908,0
Conso_Data,2026-01-24T16:30:00,63225,88109,69021,19088,23620,0
Conso_Data,2026-01-24T16:40:00,63638,86615,67652,18963,24338,0
Conso_Data,2026-01-24T16:50:00,63183,89452,70470,18981,24437,0
Conso_Data,2026-01-24T17:00:00,61217,81616,67466,14150,28287,0
Conso_Data,2026-01-24T17:10:00,63878,88086,70063,18023,24240,0
Conso_Data,2026-01-24T17:20:00,62350,92337,74646,17690,22995,0
Conso_Data,2026-01-24T17:30:00,62607,92326,74074,18251,22739,0
Conso_Data,2026-01-24T17:40:00,58511,83994,66315,17679,22199,0
Conso_Data,2026-01-24T17:50:00,50963,85302,67300,18001,23090,0
Conso_Data,2026-01-24T18:00:00,48350,81715,66772,14942,23830,0
Conso_Data,2026-01-24T18:10:00,49154,81918,68874,13044,22454,0
Conso_Data,2026-01-24T18:20:00,48786,79591,65638,13953,21179,0
Conso_Data,2026-01-24T18:30:00,47191,81937,67714,14222,22341,0
Conso_Data,2026-01-24T18:40:00,48346,81800,67856,13943,22290,0
Conso_Data,2026-01-24T18:50:00,47214,87525,73059,14466,21266,0
Conso_Data,2026-01-24T19:00:00,46258,86582,72807,13774,24452,0
Conso_Data,2026-01-24T19:10:00,46724,84235,69337,14898,21361,0
Conso_Data,2026-01-24T19:20:00,45698,75331,63153,12177,22112,0
Conso_Data,2026-01-24T19:30:00,46412,76408,63417,12991,21302,0
Conso_Data,2026-01-24T19:40:00,47274,80885,68119,12765,21250,0
Conso_Data,2026-01-24T19:50:00,45822,76210,63299,12911,22072,0
Conso_Data,2026-01-24T20:00:00,46176,78627,65710,12917,24803,0
Conso_Data,2026-01-24T20:10:00,45230,76678,63768,12910,21113,0
Conso_Data,2026-01-24T20:20:00,45323,86426,72877,13549,21158,0
Conso_Data,2026-01-24T20:30:00,45848,85088,72122,12966,21285,0
Conso_Data,2026-01-24T20:40:00,44541,79049,66501,12548,23202,0
Conso_Data,2026-01-24T20:50:00,45815,79071,66923,12148,23532,0
Conso_Data,2026-01-24T21:00:00,44868,78866,65704,13161,20699,0
Conso_Data,2026-01-24T21:10:00,45864,77611,65427,12183,23362,0
Conso_Data,2026-01-24T21:20:00,44466,75769,63233,12536,21761,0
Conso_Data,2026-01-24T21:30:00,42481,78462,65579,12882,22124,0
Conso_Data,2026-01-24T21:40:00,43633,85422,72762,12660,23949,0
Conso_Data,2026-01-24T21:50:00,44081,86065,73212,12852,22043,0
Conso_Data,2026-01-24T22:00:00,43258,76869,64461,12408,21934,0
Conso_Data,2026-01-24T22:10:00,42881,76924,64987,11937,21063,0
Conso_Data,2026-01-24T22:20:00,43216,76327,62479,13847,21378,0
Conso_Data,2026-01-24T22:30:00,45602,77281,64721,12559,21427,0
Conso_Data,2026-01-24T22:40:00,42511,79014,64952,14062,24647,0
Conso_Data,2026-01-24T22:50:00,42472,85752,68140,17612,20808,0
Conso_Data,2026-01-24T23:00:00,42663,82581,64181,18400,21677,0
Conso_Data,2026-01-24T23:10:00,43350,94956,76335,18620,20599,0
Conso_Data,2026-01-24T23:20:00,43380,86910,69068,17841,20931,0
Conso_Data,2026-01-24T23:30:00,42612,84290,65101,19189,21639,0
Conso_Data,2026-01-24T23:40:00,42384,83815,65685,18129,24288,0
Conso_Data,2026-01-24T23:50:00,42083,87239,68128,19111,21855,0
Conso_Data,2026-01-25T00:00:00,42149,84150,66065,18085,21636,0
Conso_Data,2026-01-25T00:10:00,42408,87197,68074,19122,22739,0
Conso_Data,2026-01-25T00:20:00,42914,83375,64646,18729,21593,0
Conso_Data,2026-01-25T00:30:00,43146,87079,68926,18152,25249,0
Conso_Data,2026-01-25T00:40:00,42720,93125,75135,17990,21391,0
Conso_Data,2026-01-25T00:50:00,43346,84783,66526,18257,22137,0
Conso_Data,2026-01-25T01:00:00,43054,85937,67355,18581,22677,0
Conso_Data,2026-01-25T01:10:00,42140,85722,67384,18338,21937,0
Conso_Data,2026-01-25T01:20:00,43385,83842,65828,18014,24473,0
Conso_Data,2026-01-25T01:30:00,42146,85509,66459,19050,21394,0
Conso_Data,2026-01-25T01:40:00,41889,82719,64677,18042,21833,0
Conso_Data,2026-01-25T01:50:00,41788,83557,64933,18624,20518,0
Conso_Data,2026-01-25T02:00:00,42488,91121,72429,18692,22214,0
Conso_Data,2026-01-25T02:10:00,42328,94212,74541,19670,24469,0
Conso_Data,2026-01-25T02:20:00,43645,82227,64583,17644,22407,0
Conso_Data,2026-01-25T02:30:00,44258,86814,67763,19051,22748,0
Conso_Data,2026-01-25T02:40:00,43308,86105,67408,18697,21416,0
Conso_Data,2026-01-25T02:50:00,44175,87664,69635,18029,22292,0
Conso_Data,2026-01-25T03:00:00,43304,83392,64899,18492,21920,0
Conso_Data,2026-01-25T03:10:00,43407,85828,67293,18535,24788,0
Conso_Data,2026-01-25T03:20:00,43033,88007,69021,18985,23388,0
Conso_Data,2026-01-25T03:30:00,42825,100629,77462,23166,22357,0
Conso_Data,2026-01-25T03:40:00,41807,85941,65413,20527,22887,0
Conso_Data,2026-01-25T03:50:00,42710,96285,74568,21717,24221,0
Conso_Data,2026-01-25T04:00:00,42379,100500,79555,20944,23790,0
Conso_Data,2026-01-25T04:10:00,43286,100494,79546,20947,22354,0
Conso_Data,2026-01-25T04:20:00,41169,99877,80098,19778,18565,0
Conso_Data,2026-01-25T04:30:00,42878,104904,83235,21668,21561,0
Conso_Data,2026-01-25T04:40:00,44140,99842,79882,19959,24584,0
Conso_Data,2026-01-25T04:50:00,45267,110717,89492,21224,22500,0
Conso_Data,2026-01-25T05:00:00,42393,108065,88048,20016,21736,0
Conso_Data,2026-01-25T05:10:00,42405,103519,82619,20899,22673,0
Conso_Data,2026-01-25T05:20:00,43536,99589,79358,20231,23231,0
Conso_Data,2026-01-25T05:30:00,42797,102125,81552,20572,22349,0
Conso_Data,2026-01-25T05:40:00,43144,99963,79382,20581,26612,0
Conso_Data,2026-01-25T05:50:00,42988,104664,82972,21691,22626,0
Conso_Data,2026-01-25T06:00:00,44039,100448,80353,20095,22486,0
Conso_Data,2026-01-25T06:10:00,42649,104861,83619,21242,21999,0
Conso_Data,2026-01-25T06:20:00,42257,112802,92349,20452,22139,0
Conso_Data,2026-01-25T06:30:00,42854,100991,80303,20688,24133,0
Conso_Data,2026-01-25T06:40:00,44061,97067,79356,17711,24183,0
Conso_Data,2026-01-25T06:50:00,43585,100104,81265,18838,22968,0
Conso_Data,2026-01-25T07:00:00,42810,98642,79772,18870,22435,0
Conso_Data,2026-01-25T07:10:00,42564,101040,82085,18954,22341,0
Conso_Data,2026-01-25T07:20:00,42655,98843,80945,17898,22761,0
Conso_Data,2026-01-25T07:30:00,43377,100903,82018,18885,26353,0
Conso_Data,2026-01-25T07:40:00,44069,98152,79229,18922,22588,0
Conso_Data,2026-01-25T07:50:00,44141,104437,85518,18919,22267,0
Conso_Data,2026-01-25T08:00:00,43683,106472,88364,18107,21901,0
Conso_Data,2026-01-25T08:10:00,42721,100795,81391,19403,22333,0
Conso_Data,2026-01-25T08:20:00,44520,97525,80019,17505,23097,0
Conso_Data,2026-01-25T08:30:00,50929,103351,84079,19272,24781,0
Conso_Data,2026-01-25T08:40:00,51640,96904,79313,17591,23327,0
Conso_Data,2026-01-25T08:50:00,50947,99352,80254,19098,23201,0
Conso_Data,2026-01-25T09:00:00,51323,96069,78698,17371,22266,0
Conso_Data,2026-01-25T09:10:00,51101,92878,73814,19063,21961,0
Conso_Data,2026-01-25T09:20:00,49920,92919,74525,18394,25418,0
Conso_Data,2026-01-25T09:30:00,51461,91001,72835,18165,23701,0
Conso_Data,2026-01-25T09:40:00,51646,82646,65044,17601,22015,0
Conso_Data,2026-01-25T09:50:00,51746,84954,65928,19025,22348,0
Conso_Data,2026-01-25T10:00:00,51140,81904,63940,17963,22253,0
Conso_Data,2026-01-25T10:10:00,48961,83558,65391,18166,22938,0
Conso_Data,2026-01-25T10:20:00,48243,84424,66591,17832,26265,0
Conso_Data,2026-01-25T10:30:00,47141,83698,65333,18365,22630,0
Conso_Data,2026-01-25T10:40:00,47357,86022,67615,18407,22923,0
Conso_Data,2026-01-25T10:50:00,42649,91323,73329,17993,22304,0
Conso_Data,2026-01-25T11:00:00,43919,86622,68313,18309,22608,0
Conso_Data,2026-01-25T11:10:00,43083,83915,66282,17632,25005,0
Conso_Data,2026-01-25T11:20:00,45551,83222,65003,18218,23191,0
Conso_Data,2026-01-25T11:30:00,43881,84261,65797,18463,21941,0
Conso_Data,2026-01-25T11:40:00,42594,86554,67584,18969,23455,0
Conso_Data,2026-01-25T11:50:00,44168,83428,64852,18575,21961,0
Conso_Data,2026-01-25T12:00:00,42390,85781,67579,18202,25443,0
Conso_Data,2026-01-25T12:10:00,44193,84578,66595,17983,21521,0
Conso_Data,2026-01-25T12:20:00,43253,94304,75474,18830,22598,0
Conso_Data,2026-01-25T12:30:00,44249,84001,66158,17843,22132,0
Conso_Data,2026-01-25T12:40:00,42613,86454,67574,18880,21564,0
Conso_Data,2026-01-25T12:50:00,42278,84037,66021,18016,25212,0
Conso_Data,2026-01-25T13:00:00,42972,91550,72499,19051,23059,0
Conso_Data,2026-01-25T13:10:00,43178,97549,79947,17602,22809,0
Conso_Data,2026-01-25T13:20:00,42752,100362,80796,19565,22551,0
Conso_Data,2026-01-25T13:30:00,42356,98315,80202,18112,22639,0
Conso_Data,2026-01-25T13:40:00,42936,109215,90834,18380,21909,0
Conso_Data,2026-01-25T13:50:00,43707,99514,80300,19213,25359,0
Conso_Data,2026-01-25T14:00:00,42781,100951,83237,17714,22233,0
Conso_Data,2026-01-25T14:10:00,43087,100284,81242,19042,22149,0
Conso_Data,2026-01-25T14:20:00,45458,99618,81693,17924,22269,0
Conso_Data,2026-01-25T14:30:00,43406,96583,77609,18974,21701,0
Conso_Data,2026-01-25T14:40:00,44124,97997,80416,17581,26090,0
Conso_Data,2026-01-25T14:50:00,44321,99458,80618,18840,21130,0
Conso_Data,2026-01-25T15:00:00,43950,103645,85088,18557,22740,0
Conso_Data,2026-01-25T15:10:00,43046,103707,85034,18673,22219,0
Conso_Data,2026-01-25T15:20:00,44203,101060,82616,18444,21607,0
Conso_Data,2026-01-25T15:30:00,43205,98222,79459,18762,24945,0
Conso_Data,2026-01-25T15:40:00,43750,99856,81213,18642,22520,0
Conso_Data,2026-01-25T15:50:00,43368,96487,77682,18804,23644,0
Conso_Data,2026-01-25T16:00:00,43618,97555,78986,18568,22304,0
Conso_Data,2026-01-25T16:10:00,44058,100457,81678,18778,23294,0
Conso_Data,2026-01-25T16:20:00,44160,100448,82543,17904,24189,0
Conso_Data,2026-01-25T16:30:00,43495,99656,80989,18666,24744,0
Conso_Data,2026-01-25T16:40:00,43842,89319,71433,17886,23144,0
Conso_Data,2026-01-25T16:50:00,43369,83126,63665,19460,22722,0
Conso_Data,2026-01-25T17:00:00,43940,84435,66626,17808,21518,0
Conso_Data,2026-01-25T17:10:00,44664,87254,67793,19461,22590,0
Conso_Data,2026-01-25T17:20:00,43137,86031,67710,18321,25509,0
Conso_Data,2026-01-25T17:30:00,41975,84535,65135,19400,21931,0
Conso_Data,2026-01-25T17:40:00,45444,84333,65929,18403,21711,0
Conso_Data,2026-01-25T17:50:00,43378,84601,65408,19192,22048,0
Conso_Data,2026-01-25T18:00:00,44080,92022,73134,18887,22475,0
Conso_Data,2026-01-25T18:10:00,43938,84203,66033,18170,23326,0
Conso_Data,2026-01-25T18:20:00,42750,86607,65854,20753,24970,0
Conso_Data,2026-01-25T18:30:00,43544,89323,68059,21264,21241,0
Conso_Data,2026-01-25T18:40:00,43247,88988,67237,21750,21923,0
Conso_Data,2026-01-25T18:50:00,43174,86157,65484,20673,22177,0
Conso_Data,2026-01-25T19:00:00,42835,85963,66315,19647,24437,0
Conso_Data,2026-01-25T19:10:00,44034,85025,64279,20746,22175,0
Conso_Data,2026-01-25T19:20:00,43026,93075,69558,23516,22343,0
Conso_Data,2026-01-25T19:30:00,42852,104912,74737,30175,22079,0
Conso_Data,2026-01-25T19:40:00,42555,85230,67727,17503,22542,0
Conso_Data,2026-01-25T19:50:00,43311,86280,67490,18790,22193,0
Conso_Data,2026-01-25T20:00:00,42502,86944,67974,18969,25119,0
Conso_Data,2026-01-25T20:10:00,44315,92755,74702,18052,21611,0
Conso_Data,2026-01-25T20:20:00,42517,100297,82392,17905,22536,0
Conso_Data,2026-01-25T20:30:00,43889,96490,78177,18312,22795,0
Conso_Data,2026-01-25T20:40:00,42907,98994,79741,19253,22328,0
Conso_Data,2026-01-25T20:50:00,43106,108915,91043,17871,22689,0
Conso_Data,2026-01-25T21:00:00,43155,104266,86012,18254,25717,0
Conso_Data,2026-01-25T21:10:00,44869,101149,82121,19028,21996,0
Conso_Data,2026-01-25T21:20:00,43270,99604,80095,19508,21702,0
Conso_Data,2026-01-25T21:30:00,44262,99211,81627,17584,22712,0
Conso_Data,2026-01-25T21:40:00,43678,98290,79741,18549,24098,0
Conso_Data,2026-01-25T21:50:00,42759,99153,81211,17941,22594,0
Conso_Data,2026-01-25T22:00:00,44076,101662,82027,19635,21305,0
Conso_Data,2026-01-25T22:10:00,42736,98945,80786,18158,22726,0
Conso_Data,2026-01-25T22:20:00,43928,110219,91667,18551,21661,0
Conso_Data,2026-01-25T22:30:00,43738,103759,85779,17979,25260,0
Conso_Data,2026-01-25T22:40:00,42983,97599,78093,19506,22334,0
Conso_Data,2026-01-25T22:50:00,42956,96422,78701,17721,21444,0
Conso_Data,2026-01-25T23:00:00,44208,99451,80394,19057,22766,0
Conso_Data,2026-01-25T23:10:00,42887,100124,81623,18501,21293,0
Conso_Data,2026-01-25T23:20:00,42475,99635,80943,18692,22003,0
Conso_Data,2026-01-25T23:30:00,42447,100010,82025,17984,23917,0
Conso_Data,2026-01-25T23:40:00,43870,102085,83483,18602,23066,0
Conso_Data,2026-01-25T23:50:00,44889,108544,90511,18033,22446,0
Conso_Data,2026-01-26T00:00:00,43684,99152,79968,19183,21606,0
Conso_Data,2026-01-26T00:10:00,44776,103385,81363,22021,22378,0
Conso_Data,2026-01-26T00:20:00,44333,102581,82157,20424,21507,0
Conso_Data,2026-01-26T00:30:00,42781,102564,80881,21682,25331,0
Conso_Data,2026-01-26T00:40:00,42179,102053,82258,19795,21616,0
Conso_Data,2026-01-26T00:50:00,43676,99280,78649,20631,22617,0
Conso_Data,2026-01-26T01:00:00,43917,101518,81119,20398,21523,0
Conso_Data,2026-01-26T01:10:00,43281,106448,84798,21649,22856,0
Conso_Data,2026-01-26T01:20:00,43403,109539,89785,19753,26018,0
Conso_Data,2026-01-26T01:30:00,42880,102817,82197,20619,21337,0
Conso_Data,2026-01-26T01:40:00,43554,93734,73510,20224,23478,0
Conso_Data,2026-01-26T01:50:00,44818,85960,66333,19626,22237,0
Conso_Data,2026-01-26T02:00:00,45997,87571,67348,20223,21930,0
Conso_Data,2026-01-26T02:10:00,45458,84273,63903,20369,21847,0
Conso_Data,2026-01-26T02:20:00,44826,87425,66640,20784,25496,0
Conso_Data,2026-01-26T02:30:00,45756,90633,70547,20085,22538,0
Conso_Data,2026-01-26T02:40:00,44322,98581,78008,20572,21138,0
Conso_Data,2026-01-26T02:50:00,47223,88809,68101,20708,22893,0
Conso_Data,2026-01-26T03:00:00,45931,86768,65233,21535,21293,0
Conso_Data,2026-01-26T03:10:00,45949,88102,67211,20890,23858,0
Conso_Data,2026-01-26T03:20:00,46853,84138,64398,19740,26899,0
Conso_Data,2026-01-26T03:30:00,47695,100168,79405,20762,30909,0
Conso_Data,2026-01-26T03:40:00,50295,101795,81454,20341,31247,0
Conso_Data,2026-01-26T03:50:00,50133,101253,81220,20033,30046,0
Conso_Data,2026-01-26T04:00:00,53557,110935,90682,20253,31073,0
Conso_Data,2026-01-26T04:10:00,60263,123307,101408,21899,33200,0
Conso_Data,2026-01-26T04:20:00,62544,118727,96728,21999,31243,0
Conso_Data,2026-01-26T04:30:00,62696,109715,87919,21795,30231,0
Conso_Data,2026-01-26T04:40:00,62658,113270,90834,22436,30170,0
Conso_Data,2026-01-26T04:50:00,66775,113718,90857,22861,29775,0
Conso_Data,2026-01-26T05:00:00,68857,112630,89752,22878,33245,0
Conso_Data,2026-01-26T05:10:00,67611,116240,94850,21390,30954,0
Conso_Data,2026-01-26T05:20:00,67109,115720,94195,21524,30721,0
Conso_Data,2026-01-26T05:30:00,68413,115837,94436,21400,34823,0
Conso_Data,2026-01-26T05:40:00,71603,118592,91175,27416,34203,0
Conso_Data,2026-01-26T05:50:00,69622,130386,98918,31468,35366,0
Conso_Data,2026-01-26T06:00:00,72412,144445,105497,38948,40534,0
Conso_Data,2026-01-26T06:10:00,78702,144790,104701,40088,38964,0
Conso_Data,2026-01-26T06:20:00,82977,149057,107543,41514,38923,0
Conso_Data,2026-01-26T06:30:00,105544,142980,106203,36777,39392,0
Conso_Data,2026-01-26T06:40:00,117049,143739,109308,34431,43413,0
Conso_Data,2026-01-26T06:50:00,128585,150880,116675,34205,49967,0
Conso_Data,2026-01-26T07:00:00,139107,170094,130056,40038,49735,0
Conso_Data,2026-01-26T07:10:00,142570,173903,133118,40785,52187,0
Conso_Data,2026-01-26T07:20:00,148102,180887,141687,39200,50801,0
Conso_Data,2026-01-26T07:30:00,156423,195148,150339,44808,49908,0
Conso_Data,2026-01-26T07:40:00,155688,181220,140605,40614,53187,0
Conso_Data,2026-01-26T07:50:00,161080,185477,148776,36701,56999,0
Conso_Data,2026-01-26T08:00:00,165120,179045,145823,33222,61212,0
Conso_Data,2026-01-26T08:10:00,164148,183855,148647,35207,73414,0
Conso_Data,2026-01-26T08:20:00,176573,190664,151664,39000,75783,0
Conso_Data,2026-01-26T08:30:00,189224,197455,156054,41400,74294,0
Conso_Data,2026-01-26T08:40:00,193979,202589,168918,33671,75000,0
Conso_Data,2026-01-26T08:50:00,182003,204273,167255,37017,69900,0
Conso_Data,2026-01-26T09:00:00,181784,210123,167558,42565,72833,0
Conso_Data,2026-01-26T09:10:00,178171,197633,166428,31205,70459,0
Conso_Data,2026-01-26T09:20:00,174286,196491,166053,30437,69064,0
Conso_Data,2026-01-26T09:30:00,175392,195483,162771,32711,71221,0
Conso_Data,2026-01-26T09:40:00,165935,193520,155417,38103,72001,0
Conso_Data,2026-01-26T09:50:00,162325,205009,171052,33957,71966,0
Conso_Data,2026-01-26T10:00:00,165130,210259,181181,29077,71560,0
Conso_Data,2026-01-26T10:10:00,164578,194051,166380,27670,67100,0
Conso_Data,2026-01-26T10:20:00,162483,184351,154779,29572,70367,0
Conso_Data,2026-01-26T10:30:00,165296,194454,163722,30731,68282,0
Conso_Data,2026-01-26T10:40:00,168904,195900,167504,28395,72036,0
Conso_Data,2026-01-26T10:50:00,161280,196639,167103,29535,71780,0
Conso_Data,2026-01-26T11:00:00,164905,193892,158945,34947,66841,0
Conso_Data,2026-01-26T11:10:00,162185,178153,149766,28387,68956,0
